timestamp,open,high,low,close,volume
1763939700,2814.97,2818.2,2796.13,2806.2,7268.4185
1763940600,2806.19,2806.19,2794.74,2803.15,4595.2983
1763941500,2803.15,2808.0,2798.57,2802.16,3434.6243
1763942400,2802.16,2802.16,2777.77,2779.62,6132.7184
1763943300,2779.61,2787.44,2763.0,2784.78,7788.6499
1763944200,2784.78,2796.44,2775.13,2789.75,11643.3256
1763945100,2789.75,2803.5,2781.99,2788.34,4075.323
1763946000,2788.35,2799.21,2779.59,2789.64,3971.0846
1763946900,2789.65,2795.9,2781.88,2791.49,2415.1396
1763947800,2791.49,2792.7,2778.36,2781.58,2200.9824
1763948700,2781.59,2807.49,2779.07,2806.24,4280.2384
1763949600,2806.25,2860.42,2804.35,2859.09,16675.9623
1763950500,2859.1,2867.46,2852.7,2853.71,7604.8296
1763951400,2853.71,2858.98,2837.94,2841.01,12701.3616
1763952300,2841.01,2843.71,2826.31,2840.24,7073.8446
1763953200,2840.23,2848.29,2834.91,2840.43,7427.5121
1763954100,2840.43,2865.0,2838.09,2857.28,9323.3219
1763955000,2857.29,2866.5,2852.55,2857.99,4867.2294
1763955900,2858.0,2860.34,2851.21,2856.44,2773.6908
1763956800,2856.45,2870.29,2853.24,2858.37,5244.5746
1763957700,2858.37,2858.37,2802.87,2814.34,20627.5164
1763958600,2814.35,2829.89,2813.43,2827.8,4987.6761
1763959500,2827.81,2830.33,2818.85,2824.81,2817.0139
1763960400,2824.81,2884.93,2822.72,2879.61,14824.393
1763961300,2879.61,2885.75,2874.54,2877.93,5751.1724
1763962200,2877.93,2878.64,2862.89,2869.61,4923.8768
1763963100,2869.6,2871.62,2860.74,2866.97,4370.3052
1763964000,2866.97,2868.78,2836.0,2839.05,7024.2913
1763964900,2839.04,2849.64,2834.78,2841.31,3599.3164
1763965800,2841.31,2845.34,2833.3,2838.03,3398.0978
1763966700,2838.02,2841.5,2829.19,2839.43,7990.4558
1763967600,2839.43,2839.43,2828.86,2832.04,3304.7407
1763968500,2832.03,2836.08,2823.88,2829.17,2976.7431
1763969400,2829.17,2844.94,2826.78,2843.1,2967.1551
1763970300,2843.11,2844.84,2828.0,2830.27,3840.6118
1763971200,2830.26,2832.0,2822.0,2830.2,4392.6212
1763972100,2830.21,2833.22,2824.25,2825.59,9770.7799
1763973000,2825.58,2829.64,2822.22,2828.77,2695.6073
1763973900,2828.76,2843.09,2823.73,2838.99,6566.539
1763974800,2838.98,2838.98,2811.42,2815.44,8961.6919
1763975700,2815.43,2815.87,2788.0,2794.55,16240.9896
1763976600,2794.55,2813.18,2791.02,2799.99,9612.0339
1763977500,2800.0,2803.97,2794.23,2797.72,9070.5662
1763978400,2797.71,2806.92,2794.69,2795.84,3227.673
1763979300,2795.85,2803.45,2794.41,2800.72,2195.9203
1763980200,2800.72,2807.14,2793.15,2801.73,2647.8199
1763981100,2801.73,2804.07,2796.86,2799.05,2072.6371
1763982000,2799.04,2802.99,2789.7,2799.49,2051.5678
1763982900,2799.49,2801.26,2794.54,2795.26,1090.4982
1763983800,2795.26,2808.24,2795.25,2805.46,2435.3779
1763984700,2805.46,2807.14,2800.81,2803.41,2530.6859
1763985600,2803.4,2805.99,2795.01,2796.6,6750.5229
1763986500,2796.6,2807.56,2796.25,2807.56,1967.5935
1763987400,2807.56,2812.02,2797.13,2800.5,4115.3216
1763988300,2800.5,2806.7,2797.86,2803.86,2610.5132
1763989200,2803.86,2823.0,2802.33,2817.27,3510.2076
1763990100,2817.28,2821.4,2810.67,2820.36,2813.2538
1763991000,2820.37,2830.06,2815.22,2826.95,12472.719
1763991900,2826.96,2826.96,2814.23,2815.65,6472.7434
1763992800,2815.64,2815.64,2801.05,2807.91,4675.2435
1763993700,2807.91,2809.44,2797.37,2798.36,2379.1801
1763994600,2798.36,2848.63,2797.71,2803.53,21174.099
1763995500,2803.52,2832.0,2785.04,2832.0,27687.6828
1763996400,2832.0,2840.56,2817.34,2833.39,12647.2794
1763997300,2833.35,2835.99,2812.61,2822.17,4563.6798
1763998200,2822.15,2848.8,2817.41,2846.7,7535.0664
1763999100,2846.71,2860.37,2837.71,2846.47,7511.1506
1764000000,2846.47,2863.98,2842.82,2844.55,14073.7112
1764000900,2844.55,2859.0,2843.97,2850.61,8209.9477
1764001800,2850.6,2865.45,2846.07,2864.4,5679.7815
1764002700,2864.4,2874.99,2857.99,2858.77,10285.9356
1764003600,2858.77,2865.92,2857.82,2858.5,5346.9743
1764004500,2858.49,2917.42,2856.57,2915.63,18978.7848
1764005400,2915.62,2931.67,2905.19,2922.02,19000.7903
1764006300,2922.02,2944.03,2915.76,2940.03,12875.8005
1764007200,2940.02,2954.0,2940.0,2947.56,61535.9758
1764008100,2947.56,2951.87,2937.44,2937.82,26685.6821
1764009000,2937.83,2948.56,2930.05,2944.75,7600.4456
1764009900,2944.74,2963.61,2944.32,2957.53,7788.8684
1764010800,2957.52,2979.63,2955.12,2971.53,14229.7049
1764011700,2971.54,2978.27,2965.79,2973.12,5152.3473
1764012600,2973.13,2977.0,2954.04,2958.34,6635.6199
1764013500,2958.34,2965.48,2955.03,2959.0,4078.741
1764014400,2959.0,2987.0,2952.51,2976.22,8011.4825
1764015300,2976.22,2982.98,2970.49,2978.51,4129.615
1764016200,2978.51,2982.0,2970.84,2977.5,5197.888
1764017100,2977.5,2984.04,2969.56,2972.7,6032.4427
1764018000,2972.68,2973.77,2963.83,2968.21,4258.3224
1764018900,2968.2,2969.32,2961.26,2965.86,3142.0757
1764019800,2965.86,2973.36,2955.64,2955.64,3895.0132
1764020700,2955.65,2963.41,2947.77,2959.18,5431.2456
1764021600,2959.18,2980.04,2958.19,2969.11,3845.0191
1764022500,2969.1,2969.47,2956.07,2961.27,2140.7847
1764023400,2961.26,2966.22,2957.87,2958.87,1151.5984
1764024300,2958.87,2963.72,2952.31,2960.57,2314.6845
1764025200,2960.56,2962.5,2954.81,2961.86,3401.0354
1764026100,2961.86,2968.76,2961.0,2967.59,2538.7943
1764027000,2967.58,2967.58,2956.49,2963.05,4587.899
1764027900,2963.05,2963.05,2952.09,2953.38,2990.3234
1764028800,2953.38,2953.38,2938.61,2939.54,7798.7791
1764029700,2939.53,2941.26,2933.22,2934.14,4444.2265
1764030600,2934.14,2950.81,2931.84,2945.9,2228.9111
1764031500,2945.9,2950.55,2940.27,2943.03,2723.5641
1764032400,2943.02,2947.92,2935.19,2946.75,2126.5332
1764033300,2946.74,2947.0,2938.32,2940.27,4659.127
1764034200,2940.27,2945.25,2932.44,2937.08,2282.5682
1764035100,2937.08,2938.34,2918.2,2919.27,4345.2091
1764036000,2919.27,2926.54,2910.99,2918.29,5257.2147
1764036900,2918.29,2923.0,2911.1,2914.49,3866.6095
1764037800,2914.49,2925.75,2908.7,2924.2,2948.8662
1764038700,2924.19,2934.48,2924.19,2930.71,2533.8066
1764039600,2930.71,2936.29,2923.16,2924.42,3555.8481
1764040500,2924.41,2930.17,2920.43,2926.88,1497.1675
1764041400,2926.87,2926.87,2906.83,2911.09,2879.9702
1764042300,2911.09,2913.8,2904.39,2911.99,2659.2744
